"Station","Date.UTC.","Amount.mm.","Period.Hrs.","Freq","UTC_date"
"Auckland, North Shore Albany Ews","20180220:0600",0,1,"H",2018-02-20 06:00:00
"Auckland, North Shore Albany Ews","20180221:0600",0,1,"H",2018-02-21 06:00:00
"Auckland, North Shore Albany Ews","20180222:0600",0,1,"H",2018-02-22 06:00:00
"Auckland, North Shore Albany Ews","20180223:0600",0,1,"H",2018-02-23 06:00:00
"Auckland, North Shore Albany Ews","20180224:0600",0,1,"H",2018-02-24 06:00:00
"Auckland, North Shore Albany Ews","20180225:0600",0,1,"H",2018-02-25 06:00:00
"Auckland, North Shore Albany Ews","20180226:0600",0,1,"H",2018-02-26 06:00:00
"Auckland, North Shore Albany Ews","20180227:0600",0,1,"H",2018-02-27 06:00:00
"Auckland, North Shore Albany Ews","20180228:0600",0,1,"H",2018-02-28 06:00:00
"Auckland, North Shore Albany Ews","20180301:0600",0,1,"H",2018-03-01 06:00:00
"Auckland, North Shore Albany Ews","20180302:0600",0,1,"H",2018-03-02 06:00:00
"Auckland, North Shore Albany Ews","20180303:0600",0,1,"H",2018-03-03 06:00:00
"Auckland, North Shore Albany Ews","20180304:0600",0,1,"H",2018-03-04 06:00:00
"Auckland, North Shore Albany Ews","20180305:0600",0,1,"H",2018-03-05 06:00:00
"Auckland, North Shore Albany Ews","20180306:0600",0,1,"H",2018-03-06 06:00:00
"Auckland, North Shore Albany Ews","20180307:0600",0.1,1,"H",2018-03-07 06:00:00
"Auckland, North Shore Albany Ews","20180308:0600",0,1,"H",2018-03-08 06:00:00
"Auckland, North Shore Albany Ews","20180309:0600",0,1,"H",2018-03-09 06:00:00
"Auckland, North Shore Albany Ews","20180310:0600",0,1,"H",2018-03-10 06:00:00
"Auckland, North Shore Albany Ews","20180311:0600",0,1,"H",2018-03-11 06:00:00
"Auckland, North Shore Albany Ews","20180312:0600",2.2,1,"H",2018-03-12 06:00:00
"Auckland, North Shore Albany Ews","20180313:0600",0.1,1,"H",2018-03-13 06:00:00
"Auckland, North Shore Albany Ews","20180314:0600",0,1,"H",2018-03-14 06:00:00
"Auckland, North Shore Albany Ews","20180315:0600",0,1,"H",2018-03-15 06:00:00
"Auckland, North Shore Albany Ews","20180316:0600",0,1,"H",2018-03-16 06:00:00
"Auckland, North Shore Albany Ews","20180317:0600",0,1,"H",2018-03-17 06:00:00
"Auckland, North Shore Albany Ews","20180318:0600",0,1,"H",2018-03-18 06:00:00
"Auckland, North Shore Albany Ews","20180319:0600",0,1,"H",2018-03-19 06:00:00
"Auckland, North Shore Albany Ews","20180320:0600",0,1,"H",2018-03-20 06:00:00
"Auckland, North Shore Albany Ews","20180321:0600",0.5,1,"H",2018-03-21 06:00:00
"Auckland, North Shore Albany Ews","20180322:0600",0,1,"H",2018-03-22 06:00:00
"Auckland, North Shore Albany Ews","20180323:0600",0.2,1,"H",2018-03-23 06:00:00
"Auckland, North Shore Albany Ews","20180324:0600",2.1,1,"H",2018-03-24 06:00:00
"Auckland, North Shore Albany Ews","20180325:0600",0,1,"H",2018-03-25 06:00:00
"Auckland, North Shore Albany Ews","20180326:0600",0,1,"H",2018-03-26 06:00:00
"Auckland, North Shore Albany Ews","20180327:0600",0,1,"H",2018-03-27 06:00:00
"Auckland, North Shore Albany Ews","20180328:0600",0,1,"H",2018-03-28 06:00:00
"Auckland, North Shore Albany Ews","20180329:0600",0,1,"H",2018-03-29 06:00:00
"Auckland, North Shore Albany Ews","20180330:0600",0,1,"H",2018-03-30 06:00:00
"Auckland, North Shore Albany Ews","20180331:0600",0,1,"H",2018-03-31 06:00:00
"Auckland, North Shore Albany Ews","20180401:0600",0,1,"H",2018-04-01 06:00:00
"Auckland, North Shore Albany Ews","20180402:0600",0,1,"H",2018-04-02 06:00:00
"Auckland, North Shore Albany Ews","20180403:0600",0,1,"H",2018-04-03 06:00:00
"Auckland, North Shore Albany Ews","20180404:0600",0.3,1,"H",2018-04-04 06:00:00
"Auckland, North Shore Albany Ews","20180405:0600",0,1,"H",2018-04-05 06:00:00
"Auckland, North Shore Albany Ews","20180406:0600",0,1,"H",2018-04-06 06:00:00
"Auckland, North Shore Albany Ews","20180407:0600",0.3,1,"H",2018-04-07 06:00:00
"Auckland, North Shore Albany Ews","20180408:0600",0,1,"H",2018-04-08 06:00:00
"Auckland, North Shore Albany Ews","20180409:0600",0,1,"H",2018-04-09 06:00:00
"Auckland, North Shore Albany Ews","20180410:0600",0.2,1,"H",2018-04-10 06:00:00
"Auckland, North Shore Albany Ews","20180411:0600",0,1,"H",2018-04-11 06:00:00
"Auckland, North Shore Albany Ews","20180412:0600",0.2,1,"H",2018-04-12 06:00:00
"Auckland, North Shore Albany Ews","20180413:0600",0.3,1,"H",2018-04-13 06:00:00
"Auckland, North Shore Albany Ews","20180414:0600",0,1,"H",2018-04-14 06:00:00
"Auckland, North Shore Albany Ews","20180415:0600",0,1,"H",2018-04-15 06:00:00
"Auckland, North Shore Albany Ews","20180416:0600",0,1,"H",2018-04-16 06:00:00
"Auckland, North Shore Albany Ews","20180417:0600",0,1,"H",2018-04-17 06:00:00
"Auckland, North Shore Albany Ews","20180418:0600",0,1,"H",2018-04-18 06:00:00
"Auckland, North Shore Albany Ews","20180419:0600",0,1,"H",2018-04-19 06:00:00
"Auckland, North Shore Albany Ews","20180420:0600",0,1,"H",2018-04-20 06:00:00
"Auckland, North Shore Albany Ews","20180421:0600",0,1,"H",2018-04-21 06:00:00
"Auckland, North Shore Albany Ews","20180422:0600",0,1,"H",2018-04-22 06:00:00
"Auckland, North Shore Albany Ews","20180423:0600",0,1,"H",2018-04-23 06:00:00
"Auckland, North Shore Albany Ews","20180424:0600",0,1,"H",2018-04-24 06:00:00
"Auckland, North Shore Albany Ews","20180425:0600",0,1,"H",2018-04-25 06:00:00
"Auckland, North Shore Albany Ews","20180426:0600",0,1,"H",2018-04-26 06:00:00
"Auckland, North Shore Albany Ews","20180427:0600",0,1,"H",2018-04-27 06:00:00
"Auckland, North Shore Albany Ews","20180428:0600",0,1,"H",2018-04-28 06:00:00
"Auckland, North Shore Albany Ews","20180429:0600",0,1,"H",2018-04-29 06:00:00
"Auckland, North Shore Albany Ews","20180430:0600",0,1,"H",2018-04-30 06:00:00
"Auckland, North Shore Albany Ews","20180501:0600",0,1,"H",2018-05-01 06:00:00
"Auckland, North Shore Albany Ews","20180502:0600",0,1,"H",2018-05-02 06:00:00
"Auckland, North Shore Albany Ews","20180503:0600",0,1,"H",2018-05-03 06:00:00
"Auckland, North Shore Albany Ews","20180504:0600",0,1,"H",2018-05-04 06:00:00
"Auckland, North Shore Albany Ews","20180505:0600",0,1,"H",2018-05-05 06:00:00
"Auckland, North Shore Albany Ews","20180506:0600",0,1,"H",2018-05-06 06:00:00
"Auckland, North Shore Albany Ews","20180507:0600",0,1,"H",2018-05-07 06:00:00
"Auckland, North Shore Albany Ews","20180508:0600",0,1,"H",2018-05-08 06:00:00
"Auckland, North Shore Albany Ews","20180509:0600",0,1,"H",2018-05-09 06:00:00
"Auckland, North Shore Albany Ews","20180510:0600",0,1,"H",2018-05-10 06:00:00
"Auckland, North Shore Albany Ews","20180511:0600",0,1,"H",2018-05-11 06:00:00
"Auckland, North Shore Albany Ews","20180512:0600",0,1,"H",2018-05-12 06:00:00
"Auckland, North Shore Albany Ews","20180513:0600",0,1,"H",2018-05-13 06:00:00
"Auckland, North Shore Albany Ews","20180514:0600",0,1,"H",2018-05-14 06:00:00
"Auckland, North Shore Albany Ews","20180515:0600",0,1,"H",2018-05-15 06:00:00
"Auckland, North Shore Albany Ews","20180516:0600",0,1,"H",2018-05-16 06:00:00
"Auckland, North Shore Albany Ews","20180517:0600",0,1,"H",2018-05-17 06:00:00
"Auckland, North Shore Albany Ews","20180518:0600",0,1,"H",2018-05-18 06:00:00
"Auckland, North Shore Albany Ews","20180519:0600",1.1,1,"H",2018-05-19 06:00:00
"Auckland, North Shore Albany Ews","20180520:0600",0,1,"H",2018-05-20 06:00:00
"Auckland, North Shore Albany Ews","20180521:0600",0.3,1,"H",2018-05-21 06:00:00
"Auckland, North Shore Albany Ews","20180522:0600",0,1,"H",2018-05-22 06:00:00
"Auckland, North Shore Albany Ews","20180523:0600",2,1,"H",2018-05-23 06:00:00
"Auckland, North Shore Albany Ews","20180524:0600",0.1,1,"H",2018-05-24 06:00:00
"Auckland, North Shore Albany Ews","20180525:0600",0,1,"H",2018-05-25 06:00:00
"Auckland, North Shore Albany Ews","20180526:0600",0,1,"H",2018-05-26 06:00:00
"Auckland, North Shore Albany Ews","20180527:0600",1,1,"H",2018-05-27 06:00:00
"Auckland, North Shore Albany Ews","20180528:0600",0,1,"H",2018-05-28 06:00:00
"Auckland, North Shore Albany Ews","20180529:0600",0,1,"H",2018-05-29 06:00:00
"Auckland, North Shore Albany Ews","20180530:0600",0,1,"H",2018-05-30 06:00:00
"Auckland, North Shore Albany Ews","20180531:0600",0,1,"H",2018-05-31 06:00:00
"Auckland, North Shore Albany Ews","20180601:0600",0,1,"H",2018-06-01 06:00:00
"Auckland, North Shore Albany Ews","20180602:0600",0,1,"H",2018-06-02 06:00:00
"Auckland, North Shore Albany Ews","20180603:0600",0,1,"H",2018-06-03 06:00:00
"Auckland, North Shore Albany Ews","20180604:0600",0.5,1,"H",2018-06-04 06:00:00
"Auckland, North Shore Albany Ews","20180605:0600",0,1,"H",2018-06-05 06:00:00
"Auckland, North Shore Albany Ews","20180606:0600",0,1,"H",2018-06-06 06:00:00
"Auckland, North Shore Albany Ews","20180607:0600",0,1,"H",2018-06-07 06:00:00
"Auckland, North Shore Albany Ews","20180608:0600",0,1,"H",2018-06-08 06:00:00
"Auckland, North Shore Albany Ews","20180609:0600",0,1,"H",2018-06-09 06:00:00
"Auckland, North Shore Albany Ews","20180610:0600",0,1,"H",2018-06-10 06:00:00
"Auckland, North Shore Albany Ews","20180611:0600",0.5,1,"H",2018-06-11 06:00:00
"Auckland, North Shore Albany Ews","20180612:0600",0,1,"H",2018-06-12 06:00:00
"Auckland, North Shore Albany Ews","20180613:0600",0,1,"H",2018-06-13 06:00:00
"Auckland, North Shore Albany Ews","20180614:0600",0,1,"H",2018-06-14 06:00:00
"Auckland, North Shore Albany Ews","20180615:0600",0,1,"H",2018-06-15 06:00:00
"Auckland, North Shore Albany Ews","20180616:0600",0.6,1,"H",2018-06-16 06:00:00
"Auckland, North Shore Albany Ews","20180617:0600",0,1,"H",2018-06-17 06:00:00
"Auckland, North Shore Albany Ews","20180618:0600",0,1,"H",2018-06-18 06:00:00
"Auckland, North Shore Albany Ews","20180619:0600",0,1,"H",2018-06-19 06:00:00
"Auckland, North Shore Albany Ews","20180620:0600",3.9,1,"H",2018-06-20 06:00:00
"Auckland, North Shore Albany Ews","20180621:0600",0,1,"H",2018-06-21 06:00:00
"Auckland, North Shore Albany Ews","20180622:0600",0,1,"H",2018-06-22 06:00:00
"Auckland, North Shore Albany Ews","20180623:0600",0,1,"H",2018-06-23 06:00:00
"Auckland, North Shore Albany Ews","20180624:0600",0,1,"H",2018-06-24 06:00:00
"Auckland, North Shore Albany Ews","20180625:0600",0,1,"H",2018-06-25 06:00:00
"Auckland, North Shore Albany Ews","20180626:0600",0.4,1,"H",2018-06-26 06:00:00
"Auckland, North Shore Albany Ews","20180627:0600",0,1,"H",2018-06-27 06:00:00
"Auckland, North Shore Albany Ews","20180628:0600",0,1,"H",2018-06-28 06:00:00
"Auckland, North Shore Albany Ews","20180629:0600",0,1,"H",2018-06-29 06:00:00
"Auckland, North Shore Albany Ews","20180630:0600",0,1,"H",2018-06-30 06:00:00
"Auckland, North Shore Albany Ews","20180701:0600",0.3,1,"H",2018-07-01 06:00:00
"Auckland, North Shore Albany Ews","20180702:0600",0,1,"H",2018-07-02 06:00:00
"Auckland, North Shore Albany Ews","20180703:0600",0,1,"H",2018-07-03 06:00:00
"Auckland, North Shore Albany Ews","20180704:0600",0,1,"H",2018-07-04 06:00:00
"Auckland, North Shore Albany Ews","20180705:0600",0,1,"H",2018-07-05 06:00:00
"Auckland, North Shore Albany Ews","20180706:0600",0,1,"H",2018-07-06 06:00:00
"Auckland, North Shore Albany Ews","20180707:0600",0,1,"H",2018-07-07 06:00:00
"Auckland, North Shore Albany Ews","20180708:0600",0,1,"H",2018-07-08 06:00:00
"Auckland, North Shore Albany Ews","20180709:0600",0,1,"H",2018-07-09 06:00:00
"Auckland, North Shore Albany Ews","20180710:0600",0,1,"H",2018-07-10 06:00:00
"Auckland, North Shore Albany Ews","20180711:0600",0,1,"H",2018-07-11 06:00:00
"Auckland, North Shore Albany Ews","20180712:0600",0,1,"H",2018-07-12 06:00:00
"Auckland, North Shore Albany Ews","20180713:0600",0,1,"H",2018-07-13 06:00:00
"Auckland, North Shore Albany Ews","20180714:0600",0.2,1,"H",2018-07-14 06:00:00
"Auckland, North Shore Albany Ews","20180715:0600",0,1,"H",2018-07-15 06:00:00
"Auckland, North Shore Albany Ews","20180716:0600",0,1,"H",2018-07-16 06:00:00
"Auckland, North Shore Albany Ews","20180717:0600",0,1,"H",2018-07-17 06:00:00
"Auckland, North Shore Albany Ews","20180718:0600",0,1,"H",2018-07-18 06:00:00
"Auckland, North Shore Albany Ews","20180719:0600",0.4,1,"H",2018-07-19 06:00:00
"Auckland, North Shore Albany Ews","20180720:0600",0,1,"H",2018-07-20 06:00:00
"Auckland, North Shore Albany Ews","20180721:0600",0,1,"H",2018-07-21 06:00:00
"Auckland, North Shore Albany Ews","20180722:0600",0,1,"H",2018-07-22 06:00:00
"Auckland, North Shore Albany Ews","20180723:0600",0,1,"H",2018-07-23 06:00:00
"Auckland, North Shore Albany Ews","20180724:0600",0,1,"H",2018-07-24 06:00:00
"Auckland, North Shore Albany Ews","20180725:0600",0,1,"H",2018-07-25 06:00:00
"Auckland, North Shore Albany Ews","20180726:0600",0,1,"H",2018-07-26 06:00:00
"Auckland, North Shore Albany Ews","20180727:0600",0,1,"H",2018-07-27 06:00:00
"Auckland, North Shore Albany Ews","20180728:0600",0,1,"H",2018-07-28 06:00:00
"Auckland, North Shore Albany Ews","20180729:0600",0,1,"H",2018-07-29 06:00:00
"Auckland, North Shore Albany Ews","20180730:0600",0,1,"H",2018-07-30 06:00:00
"Auckland, North Shore Albany Ews","20180731:0600",0,1,"H",2018-07-31 06:00:00
"Auckland, North Shore Albany Ews","20180801:0600",0,1,"H",2018-08-01 06:00:00
"Auckland, North Shore Albany Ews","20180802:0600",0,1,"H",2018-08-02 06:00:00
"Auckland, North Shore Albany Ews","20180803:0600",0,1,"H",2018-08-03 06:00:00
"Auckland, North Shore Albany Ews","20180804:0600",0,1,"H",2018-08-04 06:00:00
"Auckland, North Shore Albany Ews","20180805:0600",0,1,"H",2018-08-05 06:00:00
"Auckland, North Shore Albany Ews","20180806:0600",0,1,"H",2018-08-06 06:00:00
"Auckland, North Shore Albany Ews","20180807:0600",0,1,"H",2018-08-07 06:00:00
"Auckland, North Shore Albany Ews","20180808:0600",0.1,1,"H",2018-08-08 06:00:00
"Auckland, North Shore Albany Ews","20180809:0600",0,1,"H",2018-08-09 06:00:00
"Auckland, North Shore Albany Ews","20180810:0600",0,1,"H",2018-08-10 06:00:00
"Auckland, North Shore Albany Ews","20180811:0600",0,1,"H",2018-08-11 06:00:00
"Auckland, North Shore Albany Ews","20180812:0600",0,1,"H",2018-08-12 06:00:00
"Auckland, North Shore Albany Ews","20180813:0600",0.5,1,"H",2018-08-13 06:00:00
"Auckland, North Shore Albany Ews","20180814:0600",0,1,"H",2018-08-14 06:00:00
"Auckland, North Shore Albany Ews","20180815:0600",0,1,"H",2018-08-15 06:00:00
"Auckland, North Shore Albany Ews","20180816:0600",0,1,"H",2018-08-16 06:00:00
"Auckland, North Shore Albany Ews","20180817:0600",0.4,1,"H",2018-08-17 06:00:00
"Auckland, North Shore Albany Ews","20180818:0600",0,1,"H",2018-08-18 06:00:00
"Auckland, North Shore Albany Ews","20180819:0600",0,1,"H",2018-08-19 06:00:00
"Auckland, North Shore Albany Ews","20180820:0600",0,1,"H",2018-08-20 06:00:00
"Auckland, North Shore Albany Ews","20180821:0600",0,1,"H",2018-08-21 06:00:00
"Auckland, North Shore Albany Ews","20180822:0600",0,1,"H",2018-08-22 06:00:00
"Auckland, North Shore Albany Ews","20180823:0600",0,1,"H",2018-08-23 06:00:00
"Auckland, North Shore Albany Ews","20180824:0600",0,1,"H",2018-08-24 06:00:00
"Auckland, North Shore Albany Ews","20180825:0600",0,1,"H",2018-08-25 06:00:00
"Auckland, North Shore Albany Ews","20180826:0600",0,1,"H",2018-08-26 06:00:00
"Auckland, North Shore Albany Ews","20180827:0600",0,1,"H",2018-08-27 06:00:00
"Auckland, North Shore Albany Ews","20180828:0600",0,1,"H",2018-08-28 06:00:00
"Auckland, North Shore Albany Ews","20180829:0600",0,1,"H",2018-08-29 06:00:00
"Auckland, North Shore Albany Ews","20180830:0600",0,1,"H",2018-08-30 06:00:00
"Auckland, North Shore Albany Ews","20180831:0600",0.1,1,"H",2018-08-31 06:00:00
"Auckland, North Shore Albany Ews","20180901:0600",0,1,"H",2018-09-01 06:00:00
"Auckland, North Shore Albany Ews","20180902:0600",0.6,1,"H",2018-09-02 06:00:00
"Auckland, North Shore Albany Ews","20180903:0600",0.1,1,"H",2018-09-03 06:00:00
"Auckland, North Shore Albany Ews","20180904:0600",0,1,"H",2018-09-04 06:00:00
"Auckland, North Shore Albany Ews","20180905:0600",0,1,"H",2018-09-05 06:00:00
"Auckland, North Shore Albany Ews","20180906:0600",0,1,"H",2018-09-06 06:00:00
"Auckland, North Shore Albany Ews","20180907:0600",0,1,"H",2018-09-07 06:00:00
"Auckland, North Shore Albany Ews","20180908:0600",0,1,"H",2018-09-08 06:00:00
"Auckland, North Shore Albany Ews","20180909:0600",0,1,"H",2018-09-09 06:00:00
"Auckland, North Shore Albany Ews","20180910:0600",0,1,"H",2018-09-10 06:00:00
"Auckland, North Shore Albany Ews","20180911:0600",0,1,"H",2018-09-11 06:00:00
"Auckland, North Shore Albany Ews","20180912:0600",0,1,"H",2018-09-12 06:00:00
"Auckland, North Shore Albany Ews","20180913:0600",0,1,"H",2018-09-13 06:00:00
"Auckland, North Shore Albany Ews","20180914:0600",0,1,"H",2018-09-14 06:00:00
"Auckland, North Shore Albany Ews","20180915:0600",0,1,"H",2018-09-15 06:00:00
"Auckland, North Shore Albany Ews","20180916:0600",0,1,"H",2018-09-16 06:00:00
"Auckland, North Shore Albany Ews","20180917:0600",0,1,"H",2018-09-17 06:00:00
"Auckland, North Shore Albany Ews","20180918:0600",3.2,1,"H",2018-09-18 06:00:00
"Auckland, North Shore Albany Ews","20180919:0600",0,1,"H",2018-09-19 06:00:00
"Auckland, North Shore Albany Ews","20180920:0600",0,1,"H",2018-09-20 06:00:00
"Auckland, North Shore Albany Ews","20180921:0600",0,1,"H",2018-09-21 06:00:00
"Auckland, North Shore Albany Ews","20180922:0600",0,1,"H",2018-09-22 06:00:00
"Auckland, North Shore Albany Ews","20180923:0600",0,1,"H",2018-09-23 06:00:00
"Auckland, North Shore Albany Ews","20180924:0600",0.4,1,"H",2018-09-24 06:00:00
"Auckland, North Shore Albany Ews","20180925:0600",0.2,1,"H",2018-09-25 06:00:00
"Auckland, North Shore Albany Ews","20180926:0600",0,1,"H",2018-09-26 06:00:00
"Auckland, North Shore Albany Ews","20180927:0600",0,1,"H",2018-09-27 06:00:00
"Auckland, North Shore Albany Ews","20180928:0600",0,1,"H",2018-09-28 06:00:00
"Auckland, North Shore Albany Ews","20180929:0600",0,1,"H",2018-09-29 06:00:00
"Auckland, North Shore Albany Ews","20180930:0600",0,1,"H",2018-09-30 06:00:00
"Auckland, North Shore Albany Ews","20181001:0600",0,1,"H",2018-10-01 06:00:00
"Auckland, North Shore Albany Ews","20181002:0600",0,1,"H",2018-10-02 06:00:00
"Auckland, North Shore Albany Ews","20181003:0600",0,1,"H",2018-10-03 06:00:00
"Auckland, North Shore Albany Ews","20181004:0600",0,1,"H",2018-10-04 06:00:00
"Auckland, North Shore Albany Ews","20181005:0600",0,1,"H",2018-10-05 06:00:00
"Auckland, North Shore Albany Ews","20181006:0600",0,1,"H",2018-10-06 06:00:00
"Auckland, North Shore Albany Ews","20181007:0600",0,1,"H",2018-10-07 06:00:00
"Auckland, North Shore Albany Ews","20181008:0600",0,1,"H",2018-10-08 06:00:00
"Auckland, North Shore Albany Ews","20181009:0600",0,1,"H",2018-10-09 06:00:00
"Auckland, North Shore Albany Ews","20181010:0600",0,1,"H",2018-10-10 06:00:00
"Auckland, North Shore Albany Ews","20181011:0600",0.1,1,"H",2018-10-11 06:00:00
"Auckland, North Shore Albany Ews","20181012:0600",0,1,"H",2018-10-12 06:00:00
"Auckland, North Shore Albany Ews","20181013:0600",0,1,"H",2018-10-13 06:00:00
"Auckland, North Shore Albany Ews","20181014:0600",0,1,"H",2018-10-14 06:00:00
"Auckland, North Shore Albany Ews","20181015:0600",0,1,"H",2018-10-15 06:00:00
"Auckland, North Shore Albany Ews","20181016:0600",0,1,"H",2018-10-16 06:00:00
"Auckland, North Shore Albany Ews","20181017:0600",0,1,"H",2018-10-17 06:00:00
"Auckland, North Shore Albany Ews","20181018:0600",0,1,"H",2018-10-18 06:00:00
"Auckland, North Shore Albany Ews","20181019:0600",0,1,"H",2018-10-19 06:00:00
"Auckland, North Shore Albany Ews","20181020:0600",0,1,"H",2018-10-20 06:00:00
"Auckland, North Shore Albany Ews","20181021:0600",0,1,"H",2018-10-21 06:00:00
"Auckland, North Shore Albany Ews","20181022:0600",0,1,"H",2018-10-22 06:00:00
"Auckland, North Shore Albany Ews","20181023:0600",0,1,"H",2018-10-23 06:00:00
